run_id,timestamp_utc,phase,scenario,model,status,trial_kind,trial,execution_order,seed,rows,commits,changes_per_commit,locality,payload_bytes,workload_sha256,strategy_requested,strategy_selected,hybrid_threshold,initial_import_ms,incremental_commit_ms,diff_ms,checkout_ms,storage_bytes,logical_payload_bytes,storage_bytes_per_logical_payload_byte,storage_bytes_minus_logical_payload_bytes,storage_bytes_after_compaction,compaction_method,compaction_ms,process_tree_peak_rss_bytes,process_tree_cpu_seconds,process_tree_read_bytes,process_tree_write_bytes,commit_operations_per_second,memory_method,work_examined,work_unit,changed_keys,correctness,notes,python_version,platform,dolt_version
006db74792484b3a90a6254558c50300,2026-09-23T23:50:11.246919+00:00,robustness,robust-s2-history-50,Revon-H,ok,measured,7,3,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,hybrid,merkle,4096,218.2946,46.7694,56.8308,28.0201,11653120,450000,25.895822222222222,11203120,,not sampled,,72421376,3.453125,98198282,212436276,17.016597683081322,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:50:21.000604+00:00,robustness,robust-s2-range-local,Dolt,ok,warmup,1,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,831.6334,623.0991,226.1912,240.2591,738436,450000,1.640968888888889,288436,,not sampled,,154398720,8.40625,27447391,3203941,1.5077274651132972,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:50:21.993204+00:00,robustness,robust-s2-range-local,Revon-H,ok,warmup,1,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,138.2539,28.55825,5.5804,10.9431,4472832,450000,9.939626666666667,4022832,,not sampled,,53288960,0.625,16908430,34604452,34.620907981781095,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:50:22.968571+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,warmup,1,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,156.5032,29.126350000000002,8.5195,10.5718,4440064,450000,9.866808888888889,3990064,,not sampled,,53309440,0.71875,16576654,34161189,33.21077450515116,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:50:23.917338+00:00,robustness,robust-s2-range-local,Revon-H,ok,warmup,2,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,148.819,27.48585,5.3849,10.7793,4476928,450000,9.948728888888889,4026928,,not sampled,,53039104,0.6875,17711016,34216368,35.39539845661904,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:50:24.841087+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,warmup,2,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,135.1197,26.26115,8.243,9.9224,4452352,450000,9.894115555555556,4002352,,not sampled,,52994048,0.59375,16773262,34167946,36.943719937047895,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:50:34.322780+00:00,robustness,robust-s2-range-local,Dolt,ok,warmup,2,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,869.7076,656.4078,237.8845,259.2361,738196,450000,1.6404355555555556,288196,,not sampled,,152936448,8.71875,27440541,3161841,1.4650076119598008,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:50:44.195707+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,1,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,756.1691,680.01415,263.4861,249.8011,738670,450000,1.641488888888889,288670,,not sampled,,167260160,9.390625,27454754,3151836,1.3823942088962984,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:50:45.348564+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,1,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,170.3988,30.18675,5.9482,12.1232,4460544,450000,9.91232,4010544,,not sampled,,53161984,0.71875,16986256,34493755,30.93409521947586,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:50:46.320362+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,1,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,147.5482,30.04955,9.5366,11.1481,4464640,450000,9.921422222222223,4014640,,not sampled,,52862976,0.6875,16887952,34637805,33.35053109053235,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:50:47.451715+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,2,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,286.6029,28.72165,5.4839,10.8529,4448256,450000,9.885013333333333,3998256,,not sampled,,53149696,0.703125,16703632,34206774,30.240807550524824,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:50:48.442715+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,2,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,149.8475,32.5102,9.5222,11.2013,4489216,450000,9.976035555555555,4039216,,not sampled,,53112832,0.65625,13463466,34472640,31.865857486325567,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:50:58.483325+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,2,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,792.1587,721.21605,225.2273,235.7652,738741,450000,1.6416466666666667,288741,,not sampled,,154591232,8.9375,27466380,3251504,1.3350002146012845,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:50:59.501027+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,3,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,140.9788,27.11135,8.3725,10.6149,4448256,450000,9.885013333333333,3998256,,not sampled,,52641792,0.6875,16756880,34075594,35.337299827447964,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:51:09.746285+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,3,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,671.6357,754.9786,270.2863,293.836,738655,450000,1.6414555555555554,288655,,not sampled,,153337856,9.8125,27449647,3191050,1.3035179668769568,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:51:10.934779+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,3,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,159.2318,36.08485,6.3807,11.0704,4452352,450000,9.894115555555556,4002352,,not sampled,,53256192,0.75,20177040,34214974,27.560516693542766,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:51:19.899012+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,4,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,814.5432,607.8652500000001,281.3889,260.439,738463,450000,1.6410288888888889,288463,,not sampled,,152526848,8.140625,27451440,3197027,1.6137779455102712,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:51:20.961633+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,4,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,139.0247,26.746650000000002,5.597,10.1696,4440064,450000,9.866808888888889,3990064,,not sampled,,53600256,0.625,13209744,34324286,34.925371466250915,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:51:21.928648+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,4,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,142.9656,28.5561,8.7848,10.9561,4493312,450000,9.985137777777778,4043312,,not sampled,,53481472,0.671875,16797840,34032594,33.88994173641217,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:51:22.937827+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,5,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,163.4549,29.6839,5.5546,11.0997,4468736,450000,9.930524444444444,4018736,,not sampled,,52944896,0.640625,16855184,34382528,33.31863981317573,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:51:24.099006+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,5,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,136.6936,32.042550000000006,8.9581,11.6661,4501504,450000,10.003342222222223,4051504,,not sampled,,52965376,0.625,18419626,34003668,29.534436858032098,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:51:33.473410+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,5,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,820.4942,628.9053,235.0873,246.777,738374,450000,1.6408311111111111,288374,,not sampled,,165031936,9.046875,27448675,3223075,1.4695135454615322,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:51:34.638958+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,6,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,172.1044,31.791200000000003,10.6211,12.9291,4456448,450000,9.903217777777778,4006448,,not sampled,,53456896,0.71875,16842896,34128376,30.09893218018304,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:51:44.478011+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,6,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,767.4721,681.5584,238.2381,251.5932,738446,450000,1.640991111111111,288446,,not sampled,,160038912,8.34375,27434550,3125111,1.3658433367585496,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:51:45.569670+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,6,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,155.1864,31.77615,5.6015,10.4983,4444160,450000,9.875911111111112,3994160,,not sampled,,52477952,0.6875,16732304,34260061,31.98719488614318,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:51:55.609827+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,7,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,1036.5637,682.02855,255.5467,261.3468,738666,450000,1.64148,288666,,not sampled,,151281664,9.21875,27453894,3201176,1.4126843600767998,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:51:56.692306+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,7,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,150.6788,27.2524,5.6163,9.9775,4440064,450000,9.866808888888889,3990064,,not sampled,,53485568,0.703125,13340816,34005344,36.292568915051795,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:51:57.645056+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,7,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,140.7374,30.98955,9.3444,10.6536,4476928,450000,9.948728888888889,4026928,,not sampled,,52678656,0.671875,18464912,34367190,31.909448643018784,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:51:58.750727+00:00,robustness,robust-s2-repeated-key,Revon-M (forced Merkle),ok,warmup,1,1,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,merkle,merkle,4096,219.8983,28.75975,2.1764,12.1993,4468736,450000,9.930524444444444,4018736,,not sampled,,52678656,0.703125,16904336,34243673,32.65310387344179,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1881,tree node pairs,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:51:59.753186+00:00,robustness,robust-s2-repeated-key,Revon-H,ok,warmup,1,2,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,hybrid,log,4096,151.4968,32.255250000000004,0.9188,10.7272,4464640,450000,9.921422222222223,4014640,,not sampled,,52875264,0.6875,18440336,34198043,31.74668683639504,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:52:10.101716+00:00,robustness,robust-s2-repeated-key,Dolt,ok,warmup,1,3,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,dolt-native,dolt-native,4096,829.7108,751.8137,257.6392,268.509,804240,450000,1.7872,354240,,not sampled,,153161728,9.671875,28419174,3198426,1.3020943367086526,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,217,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:52:11.213125+00:00,robustness,robust-s2-repeated-key,Revon-H,ok,warmup,2,1,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,hybrid,log,4096,158.2811,31.89625,0.9501,11.3004,4497408,450000,9.99424,4047408,,not sampled,,52686848,0.75,15003792,33852726,31.268986137520372,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:52:20.494780+00:00,robustness,robust-s2-repeated-key,Dolt,ok,warmup,2,2,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,dolt-native,dolt-native,4096,644.2934,669.53595,209.834,225.099,804499,450000,1.7877755555555555,354499,,not sampled,,158785536,8.03125,28413901,3111972,1.4313570948535155,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,217,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:52:21.711261+00:00,robustness,robust-s2-repeated-key,Revon-M (forced Merkle),ok,warmup,2,3,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,merkle,merkle,4096,172.8319,36.76925,2.2407,12.6696,4476928,450000,9.948728888888889,4026928,,not sampled,,52318208,0.859375,26402960,34091445,27.99476833769305,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1881,tree node pairs,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:52:31.530818+00:00,robustness,robust-s2-repeated-key,Dolt,ok,measured,1,1,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,dolt-native,dolt-native,4096,1018.2997,635.2263,201.4822,235.5873,804276,450000,1.78728,354276,,not sampled,,158720000,8.734375,28422635,3185449,1.4117649915571513,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,217,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:52:32.651491+00:00,robustness,robust-s2-repeated-key,Revon-M (forced Merkle),ok,measured,1,2,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,merkle,merkle,4096,152.4539,32.017250000000004,2.0199,11.1785,4476928,450000,9.948728888888889,4026928,,not sampled,,53190656,0.78125,18354322,34415338,30.043328488345892,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1881,tree node pairs,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:52:33.598734+00:00,robustness,robust-s2-repeated-key,Revon-H,ok,measured,1,3,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,hybrid,log,4096,138.6973,30.756950000000003,0.8595,9.7933,4476928,450000,9.948728888888889,4026928,,not sampled,,52228096,0.59375,17068178,34132960,33.19986985651016,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:52:34.519519+00:00,robustness,robust-s2-repeated-key,Revon-M (forced Merkle),ok,measured,2,1,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,merkle,merkle,4096,138.7697,29.11155,1.9569,9.7174,4521984,450000,10.048853333333334,4071984,,not sampled,,52551680,0.640625,18546834,34390703,33.56802980841047,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1881,tree node pairs,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:52:35.802938+00:00,robustness,robust-s2-repeated-key,Revon-H,ok,measured,2,2,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,hybrid,log,4096,151.6296,28.139699999999998,0.8197,9.6527,4485120,450000,9.966933333333333,4035120,,not sampled,,52441088,0.609375,12644498,34218525,16.241451920835914,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:52:44.710737+00:00,robustness,robust-s2-repeated-key,Dolt,ok,measured,2,3,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,dolt-native,dolt-native,4096,807.2656,589.70845,195.6386,220.9377,804285,450000,1.7873,354285,,not sampled,,160526336,8.34375,28420177,3153185,1.5532656898551527,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,217,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:52:45.863202+00:00,robustness,robust-s2-repeated-key,Revon-H,ok,measured,3,1,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,hybrid,log,4096,144.3179,28.42575,0.8665,10.3923,4464640,450000,9.921422222222223,4014640,,not sampled,,52948992,0.78125,20013202,34230836,24.219701758592546,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:52:54.950819+00:00,robustness,robust-s2-repeated-key,Dolt,ok,measured,3,2,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,dolt-native,dolt-native,4096,787.0875,627.32125,210.5038,236.1273,804062,450000,1.7868044444444444,354062,,not sampled,,153272320,8.546875,28411912,3169055,1.5047190472106955,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,217,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:52:55.979640+00:00,robustness,robust-s2-repeated-key,Revon-M (forced Merkle),ok,measured,3,3,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,merkle,merkle,4096,138.1467,30.83725,2.2568,10.0314,4468736,450000,9.930524444444444,4018736,,not sampled,,53100544,0.6875,16838802,34288756,32.158539024708695,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1881,tree node pairs,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:53:05.812220+00:00,robustness,robust-s2-repeated-key,Dolt,ok,measured,4,1,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,dolt-native,dolt-native,4096,730.7593,757.71415,262.7869,323.7075,804595,450000,1.7879888888888888,354595,,not sampled,,162234368,8.859375,28417400,3125282,1.388193249827031,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,217,True,,3.14.3,Windows-11-10.0.26200-SP0,Dolt 2.3.1
006db74792484b3a90a6254558c50300,2026-09-23T23:53:06.981947+00:00,robustness,robust-s2-repeated-key,Revon-M (forced Merkle),ok,measured,4,2,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,merkle,merkle,4096,157.8921,36.24275,2.1811,13.0248,4444160,450000,9.875911111111112,3994160,,not sampled,,53264384,0.8125,16949394,34099679,29.19266516772062,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1881,tree node pairs,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
006db74792484b3a90a6254558c50300,2026-09-23T23:53:08.087119+00:00,robustness,robust-s2-repeated-key,Revon-H,ok,measured,4,3,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,hybrid,log,4096,191.8834,34.829350000000005,0.8835,10.9292,4464640,450000,9.921422222222223,4014640,,not sampled,,52727808,0.859375,22982802,34317474,27.879374866353245,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
