run_id,timestamp_utc,phase,scenario,model,status,trial_kind,trial,execution_order,seed,rows,commits,changes_per_commit,locality,payload_bytes,workload_sha256,strategy_requested,strategy_selected,hybrid_threshold,initial_import_ms,incremental_commit_ms,diff_ms,checkout_ms,storage_bytes,logical_payload_bytes,storage_bytes_per_logical_payload_byte,storage_bytes_minus_logical_payload_bytes,storage_bytes_after_compaction,compaction_method,compaction_ms,process_tree_peak_rss_bytes,memory_method,work_examined,work_unit,changed_keys,correctness,notes,python_version,platform,dolt_version
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:50.920293+00:00,calibration,calibration-c4,Revon-M (forced Merkle),ok,measured,7,2,20260823,10000,4,4,spread,32,c95352c92bb8395bb3542492372581739e11b3dc09d53484c45b4e637edffc0f,merkle,merkle,0,171.7166,12.4244,0.6126,15.9015,2736128,450000,6.080284444444445,2286128,,not sampled,,44449792,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",289,tree node pairs,16,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:51.864261+00:00,calibration,calibration-c16,Revon-log calibration,ok,warmup,1,1,20260824,10000,4,16,spread,32,813d583e534cb953a3ffc9c536c0b901ae0b9d647909c4b21f11e00dab7f29bc,log,log,0,177.8824,17.21895,0.3999,11.2381,2891776,450000,6.426168888888889,2441776,,not applicable,,44851200,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",64,log operations,64,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:52.658874+00:00,calibration,calibration-c16,Revon-M (forced Merkle),ok,warmup,1,2,20260824,10000,4,16,spread,32,813d583e534cb953a3ffc9c536c0b901ae0b9d647909c4b21f11e00dab7f29bc,merkle,merkle,0,247.2555,17.2592,0.9527,12.9336,2891776,450000,6.426168888888889,2441776,,not sampled,,45457408,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",812,tree node pairs,64,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:53.683891+00:00,calibration,calibration-c16,Revon-M (forced Merkle),ok,warmup,2,1,20260824,10000,4,16,spread,32,813d583e534cb953a3ffc9c536c0b901ae0b9d647909c4b21f11e00dab7f29bc,merkle,merkle,0,234.2204,27.6495,2.7008,26.611,2891776,450000,6.426168888888889,2441776,,not sampled,,44838912,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",812,tree node pairs,64,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:54.649326+00:00,calibration,calibration-c16,Revon-log calibration,ok,warmup,2,2,20260824,10000,4,16,spread,32,813d583e534cb953a3ffc9c536c0b901ae0b9d647909c4b21f11e00dab7f29bc,log,log,0,226.9209,22.74655,0.4385,18.2452,2891776,450000,6.426168888888889,2441776,,not applicable,,45576192,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",64,log operations,64,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:55.566430+00:00,calibration,calibration-c16,Revon-log calibration,ok,measured,1,1,20260824,10000,4,16,spread,32,813d583e534cb953a3ffc9c536c0b901ae0b9d647909c4b21f11e00dab7f29bc,log,log,0,274.7846,24.231099999999998,0.5077,22.3819,2891776,450000,6.426168888888889,2441776,,not applicable,,45649920,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",64,log operations,64,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:56.695745+00:00,calibration,calibration-c16,Revon-M (forced Merkle),ok,measured,1,2,20260824,10000,4,16,spread,32,813d583e534cb953a3ffc9c536c0b901ae0b9d647909c4b21f11e00dab7f29bc,merkle,merkle,0,229.2576,28.13905,0.9831,18.8298,2895872,450000,6.435271111111111,2445872,,not sampled,,45465600,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",812,tree node pairs,64,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:57.745418+00:00,calibration,calibration-c16,Revon-M (forced Merkle),ok,measured,2,1,20260824,10000,4,16,spread,32,813d583e534cb953a3ffc9c536c0b901ae0b9d647909c4b21f11e00dab7f29bc,merkle,merkle,0,260.777,28.634900000000002,1.6252,24.029,2887680,450000,6.417066666666667,2437680,,not sampled,,45346816,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",812,tree node pairs,64,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:58.984712+00:00,calibration,calibration-c16,Revon-log calibration,ok,measured,2,2,20260824,10000,4,16,spread,32,813d583e534cb953a3ffc9c536c0b901ae0b9d647909c4b21f11e00dab7f29bc,log,log,0,254.3032,22.75945,0.6185,15.2236,2887680,450000,6.417066666666667,2437680,,not applicable,,45350912,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",64,log operations,64,True,,3.14.3,Windows-11-10.0.26200-SP0,
b7a4ec7b610742d9b827f43fd5092fe2,2026-09-23T07:14:59.668612+00:00,calibration,calibration-c16,Revon-log calibration,ok,measured,3,1,20260824,10000,4,16,spread,32,813d583e534cb953a3ffc9c536c0b901ae0b9d647909c4b21f11e00dab7f29bc,log,log,0,160.01,16.45435,0.3203,11.7052,2895872,450000,6.435271111111111,2445872,,not applicable,,45236224,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",64,log operations,64,True,,3.14.3,Windows-11-10.0.26200-SP0,
