run_id,timestamp_utc,phase,scenario,model,status,trial_kind,trial,execution_order,seed,rows,commits,changes_per_commit,locality,payload_bytes,workload_sha256,strategy_requested,strategy_selected,hybrid_threshold,initial_import_ms,incremental_commit_ms,diff_ms,checkout_ms,storage_bytes,logical_payload_bytes,storage_bytes_per_logical_payload_byte,storage_bytes_minus_logical_payload_bytes,storage_bytes_after_compaction,compaction_method,compaction_ms,process_tree_peak_rss_bytes,memory_method,work_examined,work_unit,changed_keys,correctness,notes,python_version,platform,dolt_version
4396fe06d7624623b767049064d24fb3,2026-09-23T08:56:50.243377+00:00,robustness,robust-s2-history-50,Revon-H,ok,measured,2,2,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,hybrid,merkle,4096,187.7481,67.5553,40.6138,20.9702,11612160,450000,25.8048,11162160,,not sampled,,67784704,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T08:57:34.167211+00:00,robustness,robust-s2-history-50,Dolt,ok,measured,2,3,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,dolt-native,dolt-native,4096,1209.6321,788.93835,344.7445,311.949,12853264,450000,28.56280888888889,12403264,,not sampled,,174489600,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T08:57:39.558906+00:00,robustness,robust-s2-history-50,Revon-H,ok,measured,3,1,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,hybrid,merkle,4096,167.5575,71.53694999999999,36.9844,19.3529,11628544,450000,25.84120888888889,11178544,,not sampled,,68816896,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T08:58:24.846641+00:00,robustness,robust-s2-history-50,Dolt,ok,measured,3,2,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,dolt-native,dolt-native,4096,942.3051,809.1821,333.8742,299.5216,12851804,450000,28.559564444444444,12401804,,not sampled,,165875712,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T08:58:29.523989+00:00,robustness,robust-s2-history-50,Revon-M (forced Merkle),ok,measured,3,3,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,merkle,merkle,4096,170.7053,63.91265,33.2734,16.0,11612160,450000,25.8048,11162160,,not sampled,,67616768,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T08:59:14.353194+00:00,robustness,robust-s2-history-50,Dolt,ok,measured,4,1,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,dolt-native,dolt-native,4096,1026.9431,772.9872499999999,436.7353,274.4632,12852309,450000,28.560686666666665,12402309,,not sampled,,170590208,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T08:59:20.085045+00:00,robustness,robust-s2-history-50,Revon-M (forced Merkle),ok,measured,4,2,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,merkle,merkle,4096,198.995,66.97125,49.0919,20.1525,11649024,450000,25.88672,11199024,,not sampled,,67682304,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T08:59:23.994594+00:00,robustness,robust-s2-history-50,Revon-H,ok,measured,4,3,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,hybrid,merkle,4096,169.2882,42.718,40.6202,23.0604,11649024,450000,25.88672,11199024,,not sampled,,67825664,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T08:59:27.693749+00:00,robustness,robust-s2-history-50,Revon-M (forced Merkle),ok,measured,5,1,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,merkle,merkle,4096,138.6652,43.07,46.2027,24.8276,11612160,450000,25.8048,11162160,,not sampled,,68624384,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T08:59:32.094554+00:00,robustness,robust-s2-history-50,Revon-H,ok,measured,5,2,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,hybrid,merkle,4096,144.0226,46.90415,66.9019,38.5185,11657216,450000,25.904924444444443,11207216,,not sampled,,68259840,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:00:25.109431+00:00,robustness,robust-s2-history-50,Dolt,ok,measured,5,3,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,dolt-native,dolt-native,4096,782.1115,885.45935,614.1114,534.9511,12852306,450000,28.56068,12402306,,not sampled,,164724736,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:00:33.425560+00:00,robustness,robust-s2-history-50,Revon-H,ok,measured,6,1,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,hybrid,merkle,4096,223.1748,110.06694999999999,66.379,32.2638,11689984,450000,25.977742222222222,11239984,,not sampled,,67878912,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:01:37.217823+00:00,robustness,robust-s2-history-50,Dolt,ok,measured,6,2,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,dolt-native,dolt-native,4096,1308.1499,1144.5905,787.5897,546.5511,12852859,450000,28.56190888888889,12402859,,not sampled,,174018560,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:01:45.928734+00:00,robustness,robust-s2-history-50,Revon-M (forced Merkle),ok,measured,6,3,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,merkle,merkle,4096,223.3813,110.38215,97.8086,38.2494,11599872,450000,25.777493333333332,11149872,,not sampled,,67198976,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:02:45.430137+00:00,robustness,robust-s2-history-50,Dolt,ok,measured,7,1,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,dolt-native,dolt-native,4096,1325.6474,1057.60355,473.2678,455.276,12853754,450000,28.56389777777778,12403754,,not sampled,,174157824,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:02:50.721575+00:00,robustness,robust-s2-history-50,Revon-M (forced Merkle),ok,measured,7,2,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,merkle,merkle,4096,202.2825,54.328950000000006,64.1515,26.1025,11603968,450000,25.786595555555557,11153968,,not sampled,,69382144,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:02:54.943659+00:00,robustness,robust-s2-history-50,Revon-H,ok,measured,7,3,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,hybrid,merkle,4096,190.4766,48.0676,61.2718,29.7181,11685888,450000,25.96864,11235888,,not sampled,,68005888,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",4310,tree node pairs,3951,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:08.140025+00:00,robustness,robust-s2-range-local,Dolt,ok,warmup,1,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,969.6123,978.0891,398.9957,327.4835,738434,450000,1.6409644444444444,288434,,not sampled,,147648512,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:09.461753+00:00,robustness,robust-s2-range-local,Revon-H,ok,warmup,1,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,175.0741,33.6495,6.8073,15.5336,4464640,450000,9.921422222222223,4014640,,not sampled,,48979968,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:10.892712+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,warmup,1,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,210.0197,47.5476,13.0063,22.7227,4435968,450000,9.857706666666667,3985968,,not sampled,,49037312,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:12.310412+00:00,robustness,robust-s2-range-local,Revon-H,ok,warmup,2,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,172.5423,41.714650000000006,7.7763,14.186,4427776,450000,9.839502222222222,3977776,,not sampled,,48459776,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:13.603735+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,warmup,2,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,184.3219,44.25735,11.2485,15.7469,4444160,450000,9.875911111111112,3994160,,not sampled,,48660480,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:26.063714+00:00,robustness,robust-s2-range-local,Dolt,ok,warmup,2,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,1035.5367,884.51045,376.6366,420.7691,738392,450000,1.6408711111111112,288392,,not sampled,,149352448,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:37.220094+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,1,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,937.0585,783.9382499999999,344.2101,286.6242,739117,450000,1.6424822222222222,289117,,not sampled,,168370176,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:38.438149+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,1,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,160.2037,35.8668,7.6999,14.6342,4468736,450000,9.930524444444444,4018736,,not sampled,,49442816,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:39.508374+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,1,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,174.3928,31.701549999999997,9.5106,12.0378,4476928,450000,9.948728888888889,4026928,,not sampled,,48934912,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:40.564389+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,2,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,155.2559,34.197950000000006,7.2356,11.9665,4460544,450000,9.91232,4010544,,not sampled,,48832512,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:41.609191+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,2,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,150.7385,29.68135,13.1395,12.4894,4427776,450000,9.839502222222222,3977776,,not sampled,,48779264,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:51.672903+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,2,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,950.338,667.3035,321.9965,273.15,738604,450000,1.6413422222222223,288604,,not sampled,,157847552,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:03:52.773655+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,3,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,152.801,29.1497,8.7311,11.415,4456448,450000,9.903217777777778,4006448,,not sampled,,48975872,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:02.797460+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,3,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,814.6035,696.8166,271.4708,288.4011,738398,450000,1.6408844444444444,288398,,not sampled,,156545024,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:03.882571+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,3,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,147.6597,28.87745,6.5054,13.3989,4415488,450000,9.812195555555556,3965488,,not sampled,,49090560,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:13.971638+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,4,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,919.6949,713.1845000000001,266.7283,250.7961,738649,450000,1.6414422222222222,288649,,not sampled,,149909504,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:15.065534+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,4,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,156.5653,36.4874,6.5169,12.9918,4448256,450000,9.885013333333333,3998256,,not sampled,,48164864,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:16.035884+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,4,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,139.9019,30.891199999999998,10.5743,11.752,4456448,450000,9.903217777777778,4006448,,not sampled,,49344512,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:17.051712+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,5,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,142.0864,30.0219,6.6017,12.9716,4444160,450000,9.875911111111112,3994160,,not sampled,,48422912,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:18.055211+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,5,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,147.3195,30.854100000000003,11.4662,14.1899,4456448,450000,9.903217777777778,4006448,,not sampled,,49500160,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:27.766544+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,5,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,841.9807,669.6948,255.9126,250.2051,738165,450000,1.6403666666666668,288165,,not sampled,,162193408,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:28.855302+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,6,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,157.9,30.241149999999998,8.7949,10.6025,4456448,450000,9.903217777777778,4006448,,not sampled,,48332800,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:38.364525+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,6,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,791.5748,664.42215,317.0462,284.8154,738189,450000,1.64042,288189,,not sampled,,156774400,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:39.477553+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,6,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,168.1876,34.3865,6.3944,11.3289,4464640,450000,9.921422222222223,4014640,,not sampled,,49168384,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:49.357597+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,7,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,877.6342,648.86015,262.4728,309.0682,738348,450000,1.6407733333333334,288348,,not sampled,,152576000,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,933,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:50.372327+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,7,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,162.3612,27.183349999999997,6.1795,11.4581,4456448,450000,9.903217777777778,4006448,,not sampled,,48697344,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:51.432146+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,7,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,188.0244,32.600449999999995,10.6388,11.6128,4448256,450000,9.885013333333333,3998256,,not sampled,,49143808,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",3720,tree node pairs,933,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:52.476860+00:00,robustness,robust-s2-repeated-key,Revon-M (forced Merkle),ok,warmup,1,1,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,merkle,merkle,4096,161.6934,30.1908,2.0058,10.7169,4448256,450000,9.885013333333333,3998256,,not sampled,,48304128,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1881,tree node pairs,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:04:53.531104+00:00,robustness,robust-s2-repeated-key,Revon-H,ok,warmup,1,2,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,hybrid,log,4096,177.1513,32.85895,0.9248,9.6064,4468736,450000,9.930524444444444,4018736,,not sampled,,47923200,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:05:02.909723+00:00,robustness,robust-s2-repeated-key,Dolt,ok,warmup,1,3,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,dolt-native,dolt-native,4096,798.6565,666.29475,226.1538,246.091,804225,450000,1.7871666666666666,354225,,not sampled,,148844544,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,217,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
4396fe06d7624623b767049064d24fb3,2026-09-23T09:05:04.165521+00:00,robustness,robust-s2-repeated-key,Revon-H,ok,warmup,2,1,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,hybrid,log,4096,146.5132,29.3106,1.0906,12.7775,4440064,450000,9.866808888888889,3990064,,not sampled,,48635904,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",1000,log operations,217,True,,3.14.3,Windows-11-10.0.26200-SP0,
4396fe06d7624623b767049064d24fb3,2026-09-23T09:05:15.182870+00:00,robustness,robust-s2-repeated-key,Dolt,ok,warmup,2,2,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,dolt-native,dolt-native,4096,1070.6785,711.94755,216.3623,275.3912,804074,450000,1.786831111111111,354074,,not sampled,,147083264,"external parent process-tree RSS sampler (psutil, 10 ms; isolated trial)",,not exposed by Dolt CLI,217,True,,3.14.3,Windows-11-10.0.26200-SP0,dolt version 2.3.1 Warning: you are on an old version of Dolt. The newest version is 2.3.5.
