run_id,timestamp_utc,phase,scenario,model,status,trial_kind,trial,execution_order,seed,rows,commits,changes_per_commit,locality,payload_bytes,workload_sha256,strategy_requested,strategy_selected,hybrid_threshold,initial_import_ms,incremental_commit_ms,diff_ms,checkout_ms,storage_bytes,logical_payload_bytes,storage_bytes_per_logical_payload_byte,storage_bytes_minus_logical_payload_bytes,storage_bytes_after_compaction,compaction_method,compaction_ms,process_tree_peak_rss_bytes,process_tree_cpu_seconds,process_tree_read_bytes,process_tree_write_bytes,commit_operations_per_second,memory_method,work_examined,work_unit,changed_keys,correctness,notes,python_version,platform,dolt_version
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:14.004583+00:00,robustness,robust-s2-payload-128,Revon-M (forced Merkle),ok,warmup,1,2,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,merkle,merkle,4096,108.235149,7.51019,6.93975,10.086699,7639040,1410000,5.417758865248227,6229040,,not sampled,,52154368,0.4,,,129.131749495408,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3813,tree node pairs,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:16.207520+00:00,robustness,robust-s2-payload-128,Dolt,ok,warmup,1,3,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,dolt-native,dolt-native,4096,224.02951,135.8366335,62.359678,76.887124,3288699,1410000,2.332410638297872,1878699,,not sampled,,153681920,1.9100000000000001,,65536,7.349172537005023,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:16.736681+00:00,robustness,robust-s2-payload-128,Revon-H,ok,measured,1,1,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,hybrid,log,4096,112.187822,7.79035,4.362804,9.463074,7680000,1410000,5.446808510638298,6270000,,not sampled,,52006912,0.4,,,128.4663975646779,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:17.262102+00:00,robustness,robust-s2-payload-128,Revon-M (forced Merkle),ok,measured,1,2,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,merkle,merkle,4096,111.566377,7.2212635,7.795045,10.244861,7643136,1410000,5.420663829787234,6233136,,not sampled,,51892224,0.39,,,136.86466430560523,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3813,tree node pairs,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:19.456662+00:00,robustness,robust-s2-payload-128,Dolt,ok,measured,1,3,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,dolt-native,dolt-native,4096,222.172639,135.632467,60.214709,79.47095,3288689,1410000,2.332403546099291,1878689,,not sampled,,154718208,1.9300000000000002,,65536,7.338683829746345,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:20.042058+00:00,robustness,robust-s2-payload-128,Revon-M (forced Merkle),ok,measured,2,1,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,merkle,merkle,4096,111.751271,7.285447,7.1661,10.573527,7688192,1410000,5.452618439716312,6278192,,not sampled,,51908608,0.4,,,136.25246054912196,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3813,tree node pairs,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:22.170764+00:00,robustness,robust-s2-payload-128,Dolt,ok,measured,2,2,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,dolt-native,dolt-native,4096,221.977084,134.0651535,61.428318,76.088747,3288645,1410000,2.332372340425532,1878645,,not sampled,,153063424,1.94,131072,61440,7.424226778696882,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:22.691602+00:00,robustness,robust-s2-payload-128,Revon-H,ok,measured,2,3,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,hybrid,log,4096,112.043887,7.4646635,4.794482,10.455697,7700480,1410000,5.461333333333333,6290480,,not sampled,,52260864,0.38,,,134.85920591015613,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:24.926865+00:00,robustness,robust-s2-payload-128,Dolt,ok,measured,3,1,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,dolt-native,dolt-native,4096,223.491549,135.9950105,60.009052,78.239822,3288701,1410000,2.3324120567375886,1878701,,not sampled,,152948736,1.93,,65536,7.356324117342495,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:25.489574+00:00,robustness,robust-s2-payload-128,Revon-H,ok,measured,3,2,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,hybrid,log,4096,110.538827,7.5027215,5.057204,10.264598,7671808,1410000,5.440998581560284,6261808,,not sampled,,52129792,0.39,,,128.97298540875738,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:26.050950+00:00,robustness,robust-s2-payload-128,Revon-M (forced Merkle),ok,measured,3,3,20261017,10000,10,100,spread,128,0869c611683a6f62e59c7edceef4c5ee9cbdb1007e6e0f602b382c1517cf3ec9,merkle,merkle,4096,117.08169,7.3774630000000005,7.515303,9.657908,7684096,1410000,5.449713475177305,6274096,,not sampled,,51965952,0.4,,,134.15500951306586,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3813,tree node pairs,954,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:27.427062+00:00,robustness,robust-s2-history-50,Revon-M (forced Merkle),ok,warmup,1,1,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,merkle,merkle,4096,95.671403,7.140214,19.576017,10.623421,11599872,450000,25.777493333333332,11149872,,not sampled,,65142784,1.19,,,137.93972221185606,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4310,tree node pairs,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:35.753460+00:00,robustness,robust-s2-history-50,Dolt,ok,warmup,1,2,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,dolt-native,dolt-native,4096,206.456683,140.355688,101.398715,69.480395,12849915,450000,28.555366666666668,12399915,,not sampled,,153133056,7.59,262144,229376,7.064103869931145,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:37.234408+00:00,robustness,robust-s2-history-50,Revon-H,ok,warmup,1,3,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,hybrid,merkle,4096,97.027857,7.144165,25.7141,13.396709,11636736,450000,25.859413333333332,11186736,,not sampled,,64761856,1.29,,,133.93777271438233,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4310,tree node pairs,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:45.818603+00:00,robustness,robust-s2-history-50,Dolt,ok,measured,1,1,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,dolt-native,dolt-native,4096,195.699289,145.0307,105.664799,70.903106,12850579,450000,28.556842222222222,12400579,,not sampled,,157724672,7.82,253952,241664,6.822932137679504,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:47.138895+00:00,robustness,robust-s2-history-50,Revon-M (forced Merkle),ok,measured,1,2,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,merkle,merkle,4096,94.730019,7.2712645,22.462332,11.133107,11681792,450000,25.95953777777778,11231792,,not sampled,,65077248,1.19,,,137.1852647298761,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4310,tree node pairs,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:48.470055+00:00,robustness,robust-s2-history-50,Revon-H,ok,measured,1,3,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,hybrid,merkle,4096,97.619764,7.339501,20.134069,10.943763,11673600,450000,25.941333333333333,11223600,,not sampled,,64716800,1.21,,,136.51062206623658,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4310,tree node pairs,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:49.856687+00:00,robustness,robust-s2-history-50,Revon-M (forced Merkle),ok,measured,2,1,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,merkle,merkle,4096,98.412252,7.2083885,19.90595,10.736285,11620352,450000,25.823004444444443,11170352,,not sampled,,64630784,1.22,,,137.2627451540424,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4310,tree node pairs,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:51.181760+00:00,robustness,robust-s2-history-50,Revon-H,ok,measured,2,2,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,hybrid,merkle,4096,97.317573,7.119730499999999,19.421664,12.075879,11653120,450000,25.895822222222222,11203120,,not sampled,,64487424,1.2,,,138.85285541580137,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4310,tree node pairs,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:29:59.431741+00:00,robustness,robust-s2-history-50,Dolt,ok,measured,2,3,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,dolt-native,dolt-native,4096,192.304191,140.76170000000002,99.379637,73.687246,12848564,450000,28.552364444444443,12398564,,not sampled,,151482368,7.21,,229376,7.114636779549053,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:00.884450+00:00,robustness,robust-s2-history-50,Revon-H,ok,measured,3,1,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,hybrid,merkle,4096,94.098754,7.86121,26.867707,13.975727,11587584,450000,25.750186666666668,11137584,,not sampled,,64888832,1.29,,,130.36704094679095,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4310,tree node pairs,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:09.797160+00:00,robustness,robust-s2-history-50,Dolt,ok,measured,3,2,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,dolt-native,dolt-native,4096,193.423899,153.0328515,102.710527,68.549129,12849968,450000,28.555484444444446,12399968,,not sampled,,150859776,8.17,,225280,6.517397734819343,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:11.143053+00:00,robustness,robust-s2-history-50,Revon-M (forced Merkle),ok,measured,3,3,20261017,10000,50,100,spread,32,79de3ef1fe3b9e76c045533f0ea0b41f3dd709433c6f03b17fa17f6b2cb00288,merkle,merkle,4096,99.097133,7.738496,22.306464,12.111962,11612160,450000,25.8048,11162160,,not sampled,,64942080,1.23,,,129.9510856836226,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),4310,tree node pairs,3951,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:13.271669+00:00,robustness,robust-s2-range-local,Dolt,ok,warmup,1,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,200.703709,129.961968,60.149891,70.515569,737879,450000,1.639731111111111,287879,,not sampled,,142626816,1.82,,61440,7.645760005445494,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:13.765777+00:00,robustness,robust-s2-range-local,Revon-H,ok,warmup,1,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,97.721204,6.305576,4.536004,7.4707,4464640,450000,9.921422222222223,4014640,,not sampled,,47128576,0.34,,,154.3883133481264,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:14.291334+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,warmup,1,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,93.798822,6.444663500000001,6.888666,8.369451,4448256,450000,9.885013333333333,3998256,,not sampled,,46485504,0.34,,,152.98738856111768,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:16.367714+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,1,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,197.210404,129.5896985,58.515042,68.368054,738225,450000,1.6405,288225,,not sampled,,142987264,1.7,262144,61440,7.634537516898752,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:16.877153+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,1,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,95.711641,6.507668000000001,4.739011,9.598303,4472832,450000,9.939626666666667,4022832,,not sampled,,47267840,0.35,,,154.0555295312973,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:17.364322+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,1,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,91.491495,6.3497265,6.56182,7.262594,4493312,450000,9.985137777777778,4043312,,not sampled,,47276032,0.34,,,153.59812123693243,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:17.851147+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,2,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,98.260827,6.631426,4.977546,9.506361,4497408,450000,9.99424,4047408,,not sampled,,46743552,0.36,,,145.57097470816404,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:18.445898+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,2,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,111.349526,7.777807,9.455434,10.256206,4472832,450000,9.939626666666667,4022832,,not sampled,,47267840,0.44,,,116.38315555398982,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:20.851585+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,2,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,298.754277,140.7486035,64.862168,73.92932,738229,450000,1.6405088888888888,288229,,not sampled,,142856192,2.14,,65536,6.976046253709201,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:21.394381+00:00,robustness,robust-s2-range-local,Revon-M (forced Merkle),ok,measured,3,1,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,merkle,merkle,4096,102.333285,6.912852,6.92099,8.243835,4485120,450000,9.966933333333333,4035120,,not sampled,,47128576,0.38,,,142.92855200356027,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),3720,tree node pairs,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:23.628923+00:00,robustness,robust-s2-range-local,Dolt,ok,measured,3,2,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,dolt-native,dolt-native,4096,202.892277,135.7756945,64.584445,73.796808,737982,450000,1.63996,287982,,not sampled,,143040512,1.86,,61440,7.2738726828460285,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:24.097967+00:00,robustness,robust-s2-range-local,Revon-H,ok,measured,3,3,20261017,10000,10,100,range-local,32,258a439aa971816620064c0cf75597b9ac834ed904dd233bc9155f4e214153af,hybrid,log,4096,98.372457,6.6945665000000005,3.823497,8.595501,4427776,450000,9.839502222222222,3977776,,not sampled,,46870528,0.34,,,149.86688598386584,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,933,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:24.586836+00:00,robustness,robust-s2-repeated-key,Revon-M (forced Merkle),ok,warmup,1,1,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,merkle,merkle,4096,97.970708,6.4788,1.525449,8.109374,4505600,450000,10.012444444444444,4055600,,not sampled,,45105152,0.33,,,153.1270363024696,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1881,tree node pairs,217,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:25.091904+00:00,robustness,robust-s2-repeated-key,Revon-H,ok,warmup,1,2,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,hybrid,log,4096,98.578568,6.5862099999999995,0.586327,7.915369,4460544,450000,9.91232,4010544,,not sampled,,45158400,0.36,,,140.1482552712457,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,217,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:27.268572+00:00,robustness,robust-s2-repeated-key,Dolt,ok,warmup,1,3,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,dolt-native,dolt-native,4096,200.503935,133.08067,50.836796,69.378546,803878,450000,1.7863955555555555,353878,,not sampled,,141410304,1.76,,65536,7.469266790539775,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,217,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:29.353860+00:00,robustness,robust-s2-repeated-key,Dolt,ok,measured,1,1,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,dolt-native,dolt-native,4096,197.181714,132.1169745,52.136171,74.849081,804048,450000,1.7867733333333333,354048,,not sampled,,144556032,1.74,,61440,7.586546466709104,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),,not exposed by Dolt CLI,217,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,Dolt 2.3.1
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:29.836643+00:00,robustness,robust-s2-repeated-key,Revon-M (forced Merkle),ok,measured,1,2,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,merkle,merkle,4096,100.76455,6.6107265,1.513129,7.132326,4456448,450000,9.903217777777778,4006448,,not sampled,,46575616,0.34,,,152.28313381755515,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1881,tree node pairs,217,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:30.327079+00:00,robustness,robust-s2-repeated-key,Revon-H,ok,measured,1,3,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,hybrid,log,4096,94.223318,6.2047229999999995,0.541255,7.799548,4468736,450000,9.930524444444444,4018736,,not sampled,,46493696,0.33,,,157.70468775291891,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1000,log operations,217,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
5fad4308defb403ba4504be7949dbc6d,2026-09-23T09:30:30.829041+00:00,robustness,robust-s2-repeated-key,Revon-M (forced Merkle),ok,measured,2,1,20261017,10000,10,100,repeated-key,32,0ee19e2cb4b59fca101838cff57e47478896dd2439bb5ec6f1dd68cb74da03df,merkle,merkle,4096,95.454296,6.389920999999999,1.424642,7.503849,4460544,450000,9.91232,4010544,,not sampled,,45563904,0.34,,,156.19644170448117,external parent process-tree RSS/CPU/I-O sampler (10 ms; psutil or Linux /proc; isolated trial),1881,tree node pairs,217,True,,3.14.4,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,
